Timestamp,Username,VideoID,Comment,Date,source,comment_length,word_count,processed_comment
,@dindaadiningsih9084,,ga seragam mbak bervariasi menunya coba baca berita yang lain deh jangan cepat judge program makan siang gratis dari orang orang lain banyak menunya juga pasti,2025-01-07T12:59:04Z,CNN,159.0,26.0,seragam mbak variasi menu coba baca berita jangan cepat judge program makan siang gratis orang orang banyak menu
,@dindaadiningsih9084,,ga semua murid berkomentar sama kayak krisna kalau krisna gak suka rasanya ya sudah masih banyak murid murid sekolah dari berbagai kota lain yang membutuhkan makan siang indonesia bukan hanya jakarta,2025-01-07T12:58:01Z,CNN,199.0,31.0,semua murid komentar krisna krisna suka rasa banyak murid murid sekolah bagai kota butuh makan siang indonesia bukan jakarta
,@clownhipp7066,,pak dana covid saat saudara merenggang nyawa saja di korupsitolong yang korup dana makan gratis penerus bangsa di dor saja pak prabowo,2025-01-07T12:53:11Z,CNN,134.0,22.0,dana covid saudara renggang nyawa korupsitolong korup dana makan gratis terus bangsa tembak prabowo
,@Anang-x5i,,alhamdulillah semoga berkah untuk generasi emas sdn mojo 6 mantapp,2025-01-07T12:35:06Z,CNN,66.0,10.0,alhamdulillah moga berkah generasi emas sdn mojo 6 mantap
,@jajakmirasa,,nasi kotak rp 30000 per kotak nasi bungkus rp 12000 per bungkus makan bergizi gratis rp 10000 per porsi omonomon,2025-01-07T12:34:50Z,CNN,112.0,20.0,nasi kotak rp 30000 per kotak nasi bungkus rp 12000 per bungkus makan gizi gratis rp 10000 per porsi omonomon
,@shanablaze7517,,kebijakan makanan bergizi sptnya tdk cocok untuk anak sd atau smp karena mereka jrg ada yang suka sayur lebih suka makananjajanan yang enak drpd sehat contohnya telur gulung cilok bakso cakue snack biskuiitkeripik menurut saya lebih cocok untuk anak sma yang di daerah pelosok krn anak sma biasanya ga sepemilih anak sdsmp kalo soal makan sayur,2025-01-07T12:09:18Z,CNN,344.0,56.0,atur makan gizi sptnya cocok anak sd sekolah tengah pertama jrg suka sayur lebih suka makananjajanan lezat sehat contoh telur gulung cilok bakso cakue snack biskuiitkeripik lebih cocok anak sekolah tengah daerah pelosok anak sekolah tengah biasa pilih anak sdsmp soal makan sayur
,@suniafatma503,,alhamdulillah sekolah tercinta sudah diliput di media elektronik smg sekolah kami semakin dikenal oleh masyarakat indonesia secara luas dan semoga program mbg ini berjalan dengan lancar aamiin,2025-01-07T11:10:51Z,CNN,192.0,27.0,alhamdulillah sekolah cinta liput media elektronik smg sekolah makin kenal masyarakat indonesia luas moga program jalan lancar aamiin
,@Irwanjatim,,tetangga saya sd di jkrta utara gak ada yang dapat,2025-01-07T10:51:17Z,CNN,50.0,10.0,tetangga sd jkrta utara
,@suharsooo,,sekolah di kampung hanya nontontidak adil,2025-01-07T10:49:27Z,CNN,41.0,6.0,sekolah kampung nontontidak adil
,@AriSanjaya-k9e,,kak di awal presenternya bilang serentak tapi aktualnya belum harusnya kalo serentak sudah berjalan di semua sekolah di indonesia kalo ini namanya uji coba,2025-01-07T10:37:12Z,CNN,155.0,24.0,kak presenternya bilang serentak aktual harus serentak jalan semua sekolah indonesia nama uji coba
,@Iway_sri,,ladang hujatan provokasi baru sma kaum sakit hati,2025-01-07T10:31:14Z,CNN,49.0,8.0,ladang hujat provokasi baru sekolah tengah kaum sakit asa
,@walisauqi8575,,kami dukung program mbg ini agar anak indonesia lebih cerdassehat dan semangat belajarnya sdn mojo vi225 mengucapkan banyak terimakasih dan bersyukur jika programnya berjalan,2025-01-07T10:22:09Z,CNN,174.0,24.0,dukung program anak indonesia lebih cerdassehat semangat ajar sdn mojo vi225 ucap banyak terimakasih syukur program jalan
,@hayolo12,,sebergizi itu kah 10rb,2025-01-07T10:20:23Z,CNN,22.0,4.0,gizi 10000
,@prayitnowibowo2248,,pejabat hanya cari muka itu duit negara dari rakyat bayar pajak buat para jurnalis liput juga sekolah disekitarnya di kabupaten bandung masih banyak yang belum katanya serentak pakai duit negara juga nga adli hanya buat gaya dan cari muka pejabat aja,2025-01-07T10:16:18Z,CNN,250.0,41.0,jabat cari muka uang negara rakyat bayar pajak buat jurnalis liput sekolah sekitar kabupaten bandung banyak kata serentak pakai uang negara nga adli buat gaya cari muka jabat
,@ORION-djkm,,menurut kami sebagai rakyat semesta negara indonesia ini sudah sangat sangat cukup karena ini mirip sekali dengan makanan siswa angkatan darat biasanya menu sayur mayur dan lauk pauk ditambah extra fooding buah yang optimal,2025-01-07T10:15:37Z,CNN,223.0,34.0,rakyat semesta negara indonesia sangat sangat cukup mirip sekali makan siswa angkat darat biasa menu sayur mayur lauk pauk tambah extra fooding buah optimal
,@fufutratnas,,baru dari channel yang shot mkan bergizi di ntt ada tahu tapi kalo di sini tahu nya pada kemana ya,2025-01-07T09:57:49Z,CNN,98.0,20.0,baru channel shot makan gizi ntt tahu sini tahu
,@umaruntung6236,,makanan bergizi gratisslalu dinanti,2025-01-07T09:56:11Z,CNN,35.0,4.0,makan gizi gratisslalu nanti
,@AdityaNugraha-f6g,,sediakan kantin umum berbagai pilihan menu makanan yang dsukai ya,2025-01-07T09:37:00Z,CNN,65.0,10.0,sedia kantin umum bagai pilih menu makan dsukai
,@korupsi56,,ini namanya prabowo menghina orang tua siswa memberi kasih makan siang gratis 10 ribu per anak sedangkan jajan anak2 sekolah saja dikasih orangtuanya minimal 10 ribu dan prabowo jg sudah melanggar janji kampanyenya yang akan memberikan biaya makan siang gratis per anak 25 ribu dengan anggaran 400 t tapi dlm kenyataannya hanya 10 ribu per anak dengan anggaran 71 t per tahun itu artinya prabowo adalah tukang tipu dan koruptor,2025-01-07T09:31:54Z,CNN,427.0,70.0,nama prabowo hina orang tua siswa beri makan siang gratis 10 ribu per anak jajan anak2 sekolah beri orangtuanya minimal 10 ribu prabowo langgar janji kampanye beri biaya makan siang gratis per anak 25 ribu anggar 400 nyata 10 ribu per anak anggar 71 per tahun arti prabowo tukang tipu koruptor
,@bayurocky1326,,padahal baru permulaan aja udh mulai dikorup lihat nanti sebulan ke depan tinggal lauk secuil doang,2025-01-07T09:28:20Z,CNN,99.0,16.0,padahal baru mula korup lihat bulan depan tinggal lauk cuil
,@agungnoorsamsi8832,,ini sekolah gua dulu sd angkasa 5 halim perdanakusuma lokasinya di komplek dwikora paskhas 461,2025-01-07T09:24:48Z,CNN,94.0,15.0,sekolah dulu sd angkasa 5 halim perdanakusuma lokasi kompleks dwikora paskhas 461
,@testakun6000,,nanti yang benci pemerintah teriak teriak katanya pilih kasih,2025-01-07T09:11:23Z,CNN,61.0,9.0,benci perintah teriak teriak kata pilih
,@indomie_cakalang,,kirain makanan bergizi beneran,2025-01-07T09:08:16Z,CNN,30.0,4.0,kirain makan gizi benar
,@korupsi56,,th2lj harusnya prabowo jg menggratiskan resepsi pernikahannya dan hotelnya,2025-01-07T09:07:47Z,CNN,74.0,9.0,th2lj harus prabowo gratis resepsi nikah hotel
,@aksyah-q4e,,lbh baik lauk jgn dikasih ikan takut sm durinya,2025-01-07T08:56:00Z,CNN,47.0,9.0,lbh baik lauk jangan beri ikan takut duri
,@Tarso2011,,org yang suka mengejek program presiden org ngiri dan org g negarawan titik,2025-01-07T08:52:59Z,CNN,75.0,13.0,org suka ejek program presiden org ngiri org negarawan titik
,@002_moh.nouvaldy5,,hubunganya menpora dengan program makan gratis apa kenapa gak fokus ke ranah timnas misalkan,2025-01-07T08:52:05Z,CNN,92.0,14.0,hubunganya menpora program makan gratis fokus ranah tim nasional misal
,@ChandraGunawan-k7j,,kemungkinan bakal banyak makanan sisa yang terbuang sia2 bocah sd pasti pilih2 makanan gak kaya kita yang penting kenyang,2025-01-07T08:46:41Z,CNN,121.0,19.0,mungkin banyak makan sisa buang sia2 bocah sd pilih2 makan kaya penting kenyang
,@Hanung440,,buat ortu yang masih kesulitan finansial iya tapi buat ortu yang udah mapan ga terlalu berpengaruh bahkan mungkin anakanak orang kaya berfikir mending makan dirumah dengan menu yang mahal dan junk food daripada yang disediakan sekolah,2025-01-07T08:35:17Z,CNN,234.0,36.0,buat orang tua sulit finansial iya buat orang tua mapan terlalu pengaruh bahkan mungkin anakanak orang kaya berfikir lebih baik makan rumah menu mahal junk food sedia sekolah
,@darahungu,,sedangkan susu aja gak di kasih udah cek berita padahal katanya menyehatkan tapikok susu aja gak ada dana berapa 71 tril kan nah susu aja gak ada gitu loh,2025-01-07T08:35:10Z,CNN,154.0,29.0,susu periksa berita padahal kata sehat tapikok susu dana berapa 71 tril kan susu lho
,@NoeIrawan,,berhasil apanyabr 2 hari dan blm seluruh indonesiasekolah2x yang di pelosok daerah tuuuuh kalian perhatikan,2025-01-07T08:34:44Z,CNN,107.0,15.0,hasil apanyabr 2 hari seluruh indonesiasekolah2x pelosok daerah tuuuuh perhati
,@Hanung440,,biar apa anakanak kecil pada seliweran pake motor matic berisik biar kalo malem pada bikin event drag race nutrisi dulu diperbaiki biar ga banyak anakanak sdm rendah minim iq miris liatnya anakanak kyk gitu pada kyk punk,2025-01-07T08:31:23Z,CNN,220.0,37.0,biar anakanak kecil seliwer pakai motor matic berisik biar malem bikin event drag race nutrisi dulu baik biar banyak anakanak sumber daya manusia rendah minim iq miris liat anakanak punk
,@BudimanBudi-e4y,,banyak pejabat yang munculngrasa hanya setor muka aja terutama yang g ada kaitanya dengan program mbg,2025-01-07T08:26:23Z,CNN,101.0,16.0,banyak jabat munculngrasa setor muka utama kaitanya program
,@arifriskanurcahyo,,semangat untuk sdn mojo 6,2025-01-07T08:20:20Z,CNN,25.0,5.0,semangat sdn mojo 6
,@Omjoe9,,bocil itu selera makannya pilihpilih ponakanku ada yang tiap hari lauknya tempe kriuk sama sekali gak mau sayur ponakanku satunya makannya lahap suka apa saja tapi suka bosen kaum emakemak pasti tahu banget anaknya seperti apa kalau lihat program makan di sekolah jepang anakanak bisa request menu lauk bisa pilih nasi separuh atau sepiring atau sama sekali gak pakai nasi menurutku program ini kurang tepat secara nasional,2025-01-07T08:05:18Z,CNN,423.0,67.0,bocil selera makan pilihpilih ponakan tiap hari lauk tempe kriuk sekali sayur ponakan satu makan lahap suka suka bosan kaum emakemak tahu sangat anak lihat program makan sekolah jepang anakanak request menu lauk pilih nasi tengah piring sekali pakai nasi turut program cukup tepat nasional
,@evaharyati9085,,up lg min kalo udah ada susunya,2025-01-07T08:04:27Z,CNN,31.0,7.0,naik lg admin susu
,@azaleamaloto5353,,alhamdulillah di sekolah anak saya di kabupaten tangerang adem ayem ajgk ada tuh makan siang gratis,2025-01-07T08:03:14Z,CNN,99.0,16.0,alhamdulillah sekolah anak kabupaten tangerang adem ayem ajgk makan siang gratis
,@TirtoTirto-lh5pb,,allahamdulilah bersukur sekarang anak2 sekolah dpt makan gratis semoga menjadi anak yang cerdas dan berguna bagi ke dua orang tua dan berguna untuk bangsa indonesia semoga pragram bapak presiden prabowo subianto lancar dan ttp berlajut sampai setiap kapan pun nanti presiden nya di pergantian presiden,2025-01-07T07:44:02Z,CNN,301.0,45.0,allahamdulilah bersukur anak2 sekolah makan gratis moga jadi anak cerdas guna orang tua guna bangsa indonesia moga pragram presiden prabowo subianto lancar ttp berlajut kapan presiden ganti presiden
,@fatahyasin2642,,alhamdulillah terimakasih pak presiden kpn ya makan bergizi gratisss ada di mts pengempon sruweng kebumen jateng,2025-01-07T07:37:30Z,CNN,112.0,16.0,alhamdulillah terimakasih presiden kpn makan gizi gratisss mts pengempon sruweng kebumen jateng
,@lulukningsih1858,,sdn mojo vi tdak hanya mengajari murid2 xjuga mengajari kita sebagai warid yang bnyak pengetahuan soal sekolah penggerak,2025-01-07T07:29:38Z,CNN,120.0,18.0,sdn mojo vi ajar murid2 xjuga ajar warid banyak tahu soal sekolah gerak
,@bayurocky1326,,gue yakin program makan siang gratis hanya bertahan diawal doang selanjutnya akan amburadul di banyak daerah karena kita semua tau banyak pejabat rakus mental korup di daerah apalagi anggarannya triliunan nanti lauknya cuma krupuk dan sisa tempe orek gak ada gizinya,2025-01-07T07:25:23Z,CNN,266.0,41.0,yakin program makan siang gratis tahan awal lanjut amburadul banyak daerah semua tahu banyak jabat rakus mental korup daerah anggar triliun lauk krupuk sisa tempe orek gizi
,@mochnoeriman2636,,tangerang kota juga belum dapat program makan siang gratis,2025-01-07T07:20:22Z,CNN,58.0,9.0,tangerang kota program makan siang gratis
,@indahyunita7977,,tidak semua sekolah di jakarta dapet makan gratisadik dan keponakan saya yang sekolah di smk dan sd nggak dapet tuhkata nya serentak di sekolah dapat makan gratis,2025-01-07T07:17:20Z,CNN,162.0,27.0,semua sekolah jakarta makan gratisadik keponakan sekolah smk sd tuhkata serentak sekolah makan gratis
,@harydunk843,,intinya lapangan kerja boskuh kami kepala rmh tangga harus menanhan luka batin anak2 putus sekolah,2025-01-07T07:17:10Z,CNN,98.0,15.0,inti lapang kerja boskuh kepala rmh tangga menanhan luka batin anak2 putus sekolah
,@raihanmahrus559,,kapan ni di medan sumatra utara tempat tinggal ku ada program makan siang bergizi gratis hehee,2025-01-07T07:13:46Z,CNN,94.0,16.0,kapan medan sumatra utara tempat tinggal aku program makan siang gizi gratis hehee
,@indahyunita7977,,iyatidak semua sekolah dapat makan gratis adik keponakan saya yang sekolah di smk dan sd nggak dapet tuh,2025-01-07T07:08:49Z,CNN,104.0,18.0,iyatidak semua sekolah makan gratis adik keponakan sekolah smk sd
,@mochnoeriman2636,,di tangerang daerah cibodas belum ada yang dapat tuh anakku masih bawa bekal dari rumah coba cari berita yang sekolahannya belum dapat program makan siang gratis dong,2025-01-07T07:05:06Z,CNN,166.0,27.0,tangerang daerah cibodas anak bawa bekal rumah coba cari berita sekolah program makan siang gratis
,@evamulya,,kenapa ya nggak model prasmanan aja ambil sendiri,2025-01-07T07:00:48Z,CNN,49.0,8.0,model prasmanan ambil sendiri
,@Suher651,,enakan bekal masakan mama atau masakan mbak art itulah komentar anak anak di sekitar kami yang tadi pagi sudah coba makan siang gratis kata anak anak itu rasanya seperti masakan rumah sakit kurang sedap kata mereka sepertinya kalau di kota besar tidak perlu program ini mungkin masakan ortu mereka lebih bergizi dan lebih enak karena ortu anak kota berlebih dalam hal finansial lebih baik program ini di jalankan di daerah yang agak kurang dalam hal pendapatan orang tuanya lebih tepat sasaran gitu,2025-01-07T07:00:21Z,CNN,498.0,82.0,enak bekal masakan ibu masakan mbak art komentar anak anak tadi pagi coba makan siang gratis kata anak anak rasa masakan rumah sakit cukup enak kata seperti kota besar perlu program mungkin masakan orang tua lebih gizi lebih lezat orang tua anak kota lebih finansial lebih baik program jalan daerah cukup dapat orang tua lebih tepat sasar
,@Elliza-l5w,,tidak semua sekolah dijkt dptdisekolah anak ku dan sekitar nya pada tidak dpt,2025-01-07T06:58:41Z,CNN,77.0,13.0,semua sekolah dijkt dptdisekolah anak aku
,@elizasusanti2703,,alhamdulillah anak2nya juga pintar dan pandai bersyukur terima kasih pak prabawo programnya kereennn bgt,2025-01-07T06:57:02Z,CNN,104.0,14.0,alhamdulillah anak2nya pintar pandai syukur terima prabawo program kereennn sangat
,@gunturwarsono4249,,yang nyiyir anak y 3 sdsmpsma,2025-01-07T06:52:34Z,CNN,29.0,6.0,nyiyir anak y 3 sdsmpsma
,@computersabang3045,,info donk kenapa di kota cirebon blm ada makan siang gratis bwt anak2 sekolah di lain daerah dh mulai berjalan,2025-01-07T06:50:57Z,CNN,110.0,20.0,informasi donk kota cirebon makan siang gratis bwt anak2 sekolah daerah jalan
,@Romany-i6h,,seharusnya pemerintah memberikan kompensasi atau santunan bagi kami yang telah tamat duluan biar tidak ada cemburu sosial,2025-01-07T06:46:56Z,CNN,121.0,17.0,perintah beri kompensasi santun tamat duluan biar cemburu sosial
,@gatutmahmudi1846,,dilihat dari awal pelaksanaan yang tampak hanya diberikan kepada beberapa sd pertanda belum berhasil dan berpotensi tidak berhasil krn tampaknya anggaran jauh dari siap,2025-01-07T06:37:39Z,CNN,168.0,24.0,lihat laksana tampak beri beberapa sd tanda hasil potensi hasil tampak anggar jauh siap
,@darmuji6681,,di sekolah anku blm,2025-01-07T06:35:25Z,CNN,19.0,4.0,sekolah anku
,@cooldown7825,,dan rasis sekali keruk kekayaan kalimantan dan papua tapi ga ada tuh makan gratis,2025-01-07T06:27:10Z,CNN,81.0,14.0,ras sekali keruk kaya kalimantan papua makan gratis
,@korupsi56,,harusnya prabowo memberikan program nikah gratis dan kawin gratis supaya masyarakat sehat dan bahagia,2025-01-07T06:25:37Z,CNN,101.0,14.0,harus prabowo beri program meni gratis kawin gratis masyarakat sehat bahagia
,@ayambakarlegi1gumpang821,,makan gratis untuk anak2 sekolahsangat membantu orang tuasetidakny klo lupa kasih uang jajantdk was2,2025-01-07T06:23:55Z,CNN,100.0,14.0,makan gratis anak2 sekolahsangat bantu orang tuasetidakny lupa uang jajantdk was2
,@arkandamaryudha,,bang makan siang gratis ini vendor nalanganin dulu pakai uang pribadi selama 6 bulan mereka harus punya modal sekian milyar dan dapur komplit baru bisa ikut gabung program ini jadi kalau di daerah abang belum ada artinya gak ada yang mau nalangin program ini di daerah abang,2025-01-07T06:20:40Z,CNN,274.0,47.0,abang makan siang gratis vendor nalanganin dulu pakai uang pribadi lama 6 bulan punya modal sekian miliar dapur komplit baru ikut gabung program daerah abang arti nalangin program daerah abang
,@ichamarisa5855,,terima kasih ccn sudah mampir di sekolah sdn mojo vi gubeng surabaya,2025-01-07T06:16:55Z,CNN,68.0,12.0,terima ccn mampir sekolah sdn mojo vi gubeng surabaya
,@aribustomi3883,,program rawan mak up kaya uang bos yang di mak up,2025-01-07T06:16:22Z,CNN,49.0,11.0,program rawan mak naik kaya uang bos mak naik
,@AbdulKadir-bv7mc,,kita harus trimakasih sudah di kasih makan gratis kita dukung jgn banyak ocehan kalau mau yang enak makan aja di restoran besar yang satu piring bisa harga nya 50 ribu ke atas,2025-01-07T06:11:39Z,CNN,175.0,32.0,trimakasih makan gratis dukung jangan banyak oceh lezat makan restoran besar satu piring harga 50 ribu atas
,@ennyangel2827,,semoga program mbg bisa membuat anak lebih sehat dan semangat belajrnya sdn mojo vi surabaya bisa bisayess,2025-01-07T06:11:15Z,CNN,106.0,17.0,moga program buat anak lebih sehat semangat belajrnya sdn mojo vi surabaya bisayess
,@faisyalarif-vh9rx,,mas gibran mantap dan keren,2025-01-07T06:10:57Z,CNN,27.0,5.0,mas gibran mantap keren
,@NurHasanah90099,,kapan nih masuk nya makan gratis di daerah bogor dan sekitarnya,2025-01-07T06:06:07Z,CNN,63.0,11.0,kapan masuk makan gratis daerah bogor sekitar
,@pakmasker2047,,kami dukung program makan bergizi bagi siswa untuk indonesia lebih cerdas dan hebat sdn mojo vi225 surabaya sekali didrpan,2025-01-07T05:56:34Z,CNN,122.0,19.0,dukung program makan gizi siswa indonesia lebih cerdas hebat sdn mojo vi225 surabaya sekali didrpan
,@miftahulfarihah2381,,sdn mojo vi225 sangat menyambut baik adanya program ini dengan memastikan setiap anak mendapatkan asupan yang bergizi program ini tidak hanya meningkatkan konsentrasi dan prestasi belajar tetapi juga membantu membentuk kebiasaan makan sehat sejak dini,2025-01-07T05:52:10Z,CNN,251.0,35.0,sdn mojo vi225 sangat sambut baik ada program pasti anak dapat konsumsi gizi program tingkat konsentrasi capai ajar bantu bentuk biasa makan sehat sejak dini
,@ekaagustina8286,,terimakasih cnn sudah mampir ke sekolah kami sdn mojo vi gubeng surabaya jawa timur,2025-01-07T05:44:40Z,CNN,83.0,14.0,terimakasih cnn mampir sekolah sdn mojo vi gubeng surabaya jawa timur
,@antivirus5748,,namanya baru jalan program nya pasti ada aja kekurangan tp pasti selanjutnya di perbaiki,2025-01-07T05:34:17Z,CNN,88.0,14.0,nama baru jalan program kurang lanjut baik
,@DutaTaniRaya,,wkwkwk pengen buahnya durian lagi ngidam mungkin adeknya sabar ya dek masalahnya disamping anggaran pemerintah yang paspasan durian juga termasuk buah yang musim an jadi susah nyarinya kalau bukan musimnya,2025-01-07T05:08:45Z,CNN,205.0,30.0,tertawa buah durian ngidam mungkin adeknya sabar adik masalah samping anggar perintah paspasan durian masuk buah musim buah susah nyarinya bukan musim
,@sa-mudin,,alhamdulillah kita hargai niat baik dari pemerintahan prabowo masih ada kekurangan pastilah mudah2an ke depan terus disempurnakan terutama di prioritaskan untuk sekolah2 yang ada di daerah pedesaan,2025-01-07T05:04:32Z,CNN,197.0,27.0,alhamdulillah harga niat baik perintah prabowo kurang pasti mudah2an depan terus sempurna utama prioritas sekolah2 daerah desa
,@agung-my4md,,warningharus diawasi dana dananya yang mengalirtersalurkan apa tidakdari sekolah sekolah mulai sabang sampai meraukedari miangas sampai pulau rotesedangkan dana untuk renovasi sekolahan saja bisa dipakai gurunya untuk acara piknikjalan jalanbicara tentang dana bantuan itu rawan sekali untuk dikorupsi dan diselewengkanpak presiden ri pak prabowo subianto beserta jajarannya bisa menangani tersebut tadi tidak,2025-01-07T04:50:53Z,CNN,409.0,52.0,warningharus awas dana dana mengalirtersalurkan tidakdari sekolah sekolah sabang meraukedari miangas pulau rotesedangkan dana renovasi sekolah pakai guru acara piknikjalan jalanbicara dana bantu rawan sekali korupsi diselewengkanpak presiden republik indonesia prabowo subianto serta jajar tangan sebut tadi
,@muhammadfirdaus9454,,bohoooonngg aja serentak di indonesiakota tangerang gak ada tuh yang ada sekolah sdn periuk 6 malag suruh bawa makan sendirimenu sudah ditrntukan wali kelasnyaparah cari muka ke pemerintah pusatharus di tindak oleh walikota tangerang sdn periuk 6udah berjalan hampir brp bulan nyusahin orang tua nyiapin menu yang sudah di tentukan pihak sskolahklo bebas bawa sarapan gppini ditrntukan memberatkan orang tua yang pas pasan,2025-01-07T04:44:42Z,CNN,422.0,63.0,bohoooonngg serentak indonesiakota tangerang sekolah sdn periuk 6 malag suruh bawa makan sendirimenu ditrntukan wali kelasnyaparah cari muka perintah pusatharus tindak walikota tangerang sdn periuk 6udah jalan hampir berapa bulan nyusahin orang tua siap menu tentu pihak sskolahklo bebas bawa sarap gppini ditrntukan berat orang tua pas
,@Ocasagali,,harus dong kalau ada sedikit kekurangan dll yaa wajar namanya juga program pertama dan awal awalnanti juga ada evaluasi dan pengembangan kalau yang nyinyir nyinyir mah paling rakyat 24 dan 16sok pinter dan sok iyee kelakuannya padahal junjungan mereka lebih dulu jadi pejabat publik gubernur tapi gak pernah mau mikirin program buat perut anak anak kita,2025-01-07T04:38:47Z,CNN,353.0,56.0,sedikit kurang lainlain wajar nama program pertama awalnanti evaluasi kembang ejek ejek mah paling rakyat 24 16sok pinter sok iyee tingkah laku padahal junjung lebih dulu jabat publik gubernur pernah pikir program buat perut anak anak
,@Fioninanda,,itu susu kotaknya mayoritas bukan yang plain malah yang banyak rasa rasa isinya gula sama air,2025-01-07T04:15:58Z,CNN,93.0,16.0,susu kotak mayoritas bukan plain malah banyak rasa rasa isi gula air
,@Owner_Jenayra,,masih uji coba ya mulai serentak nya kapan ya mohon infonya kasihan juga untuk sekolah yang belum pernah dapet di tv udah ramai sekali pada dapet makan bergizi gratis,2025-01-07T04:13:44Z,CNN,166.0,29.0,uji coba serentak kapan mohon info kasihan sekolah pernah tv ramai sekali makan gizi gratis
,@ucahandayani7161,,assalamualaikum mhn maaf sblmnya mkn gratis pasti orang merasa senang tp pertanyaannya apakah program tersbt rata sampai kedaerah daerah yang sekolahnya bnyk orng orng menengah kebawah hrsnya nyampe kpd orng yang penerima manfaat melihat di televisi mkn gratis diberikan kpd sekolah sekolah yang bagus dilihat dr pasilitas sekolahnya artinya kalau orang mampu sudah tdk aneh dengan makanan yang enk sehari harinya gizi mknny diperhatikan oleh ortunya dan bekal jajannya pun diperhatikan sampai kantin sekolahnypun ada tp sebaliknya kalau sekolah sekolah dikampung daerah benar benar makanan seadanya mau brngkat sklh kadang sarapan kadang tdk bawa uang jajan kadang bw kdng tdk dan jarang ada kantin disekolahny terutama sklh sd hrsnya itu yang hrs diperhatikan yang penerima manfaat tp lht lht didaerah jg hrs memilah milah mn yang benar benar diperhatikan sekolahnya tp kalau emang dananya cukup sekolah yang kalangan atas menengah bawah ya gak apa apa semua rata adil diksh mhn maaf,2025-01-07T03:56:58Z,CNN,985.0,151.0,assalamualaikum mhn maaf sblmnya makan gratis orang rasa senang tanya program tersbt rata daerah daerah sekolah banyak orng orng tengah bawah kpd orng terima manfaat lihat televisi makan gratis beri kpd sekolah sekolah bagus lihat pasilitas sekolah arti orang aneh makan enk hari hari gizi mknny perhati ortunya bekal jajan perhati kantin sekolahnypun balik sekolah sekolah kampung daerah benar benar makan ada brngkat sekolah kadang sarap kadang bawa uang jajan kadang bw kdng jarang kantin disekolahny utama sekolah sd perhati terima manfaat lht lht daerah mem mi mn benar benar perhati sekolah memang dana cukup sekolah golong atas tengah bawah semua rata adil diksh mhn maaf
,@MegaTren-1,,mi swasta di pulogebang jakarta timur masih belum mendapatkan mbg sedangkan wilayah2 tertentu di pulogebang juga katanya ada apakah ada sekolah2 tertentu dicoret atau memang tidak dikasih 1 sekolah 500 siswa x 10000 5jt hari sekolah yang tdk kebagian klo sekala nasional 500mhari mungkin ada bagi sekolah yang belum mendapat mbg harusnya ada uang penggantihari,2025-01-07T03:45:09Z,CNN,360.0,55.0,mi swasta pulogebang jakarta timur dapat wilayah2 tentu pulogebang kata sekolah2 tentu coret memang beri 1 sekolah 500 siswa media sosial 10000 5jt hari sekolah bagi sekala nasional 500mhari mungkin sekolah dapat harus uang penggantihari
,@jumaedi4643,,makan siang gratis kok gak ada susu dari berbagai postingan,2025-01-07T03:43:40Z,CNN,59.0,10.0,makan siang gratis susu bagai postingan
,@Amica-Magistra,,secara teknis bagi kami pihak yang sering nangani proyek makanan masalah nya cuma 1 10 ribu bergizi komentar kami ada banyak elemen bisnis yang terlibat didalam sana pikirkan itu ini kerjaan situasional nda bisa di pukul rata seindonesia budget 10 ribu beban terbesar ada di pihak cattering yang secara ga langsung disuruh pake modal sendiri dulu wth,2025-01-07T03:21:23Z,CNN,350.0,57.0,teknis pihak sering nangani proyek makan masalah 1 10 ribu gizi komentar banyak elemen bisnis libat dalam sana pikir kerja situasional nda pukul rata indonesia budget 10 ribu beban besar pihak cattering langsung suruh pakai modal sendiri dulu wth
,@hennybrunner8939,,yang dapet paling cuma ribuan kalau bisa mencapai 100ribu anak sudah bagus padahal yang lapar jutaan yang penting diliput cekrek video foto diklaim sudah penuhi janji politik sementara di luaran harga telur sekilo dari harga 22 ribu menjadi 31 ribu semua bahan pangan naik drastis yang dikasih makan bergizi cuma segelintir tapi yang tambah ngirit dan kurang gizi jutaan yang tidak terjangkau program orang dewasa yang lansia jadi kekurangan gizi karena apa mahal turunkan pajak sembako ke 5 turunkan harga pangan buka lapangan kerja itu cara yang benar mengurangi stanting dan kelaparan,2025-01-07T03:18:29Z,CNN,587.0,92.0,paling ribu capai 100ribu anak bagus padahal lapar juta penting liput cekrek video foto klaim penuh janji politik luar harga telur kilo harga 22 ribu jadi 31 ribu semua bahan pangan naik drastis beri makan gizi gelintir tambah ngirit cukup gizi juta jangkau program orang dewasa lansia kurang gizi mahal turun pajak sembako 5 turun harga pangan buka lapang kerja cara benar kurang stanting lapar
,@Amica-Magistra,,budget 10 ribu bergizi wow eh btw pisang satu sisir sekarang udah 8000,2025-01-07T02:59:09Z,CNN,70.0,13.0,budget 10 ribu gizi wah eh ngomong ngomong pisang satu sisir 8000
,@faisallengge-s16,,program makan gratis cocok untuk negara maju makmur atau negara sangat miskin kurang cocok untuk negara berkembang jadi saya lihat mbg gak efektif dengan tujuan yang hendak dicapai lebih baik pendidikan kesehatan murah,2025-01-07T02:51:48Z,CNN,218.0,33.0,program makan gratis cocok negara maju makmur negara sangat miskin cukup cocok negara kembang lihat efektif tuju hendak capai lebih baik didik sehat murah
